Avodart	dutasteride		152945	http://www.fda.gov/medwatch/SAFETY/2008/Mar_PI/Avodart_PI.pdf	2008_-_Mar_PI_-_Avodart_PI
Aczone	dapsone		2955	http://www.fda.gov/medwatch/SAFETY/2008/Mar_PI/AczoneGel_PI.pdf	2008_-_Mar_PI_-_AczoneGel_PI
Abilify	aripiprazole		60795	http://www.fda.gov/medwatch/SAFETY/2008/Mar_PI/Abilify_PI.pdf	2008_-_Mar_PI_-_Abilify_PI
Zyvox	linezolid		3929	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Zyvox_PI.pdf	2008_-_Jun_PI_-_Zyvox_PI
Zetia	ezetimibe		150311	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Zetia_PI.pdf	2008_-_Jun_PI_-_Zetia_PI
Viramune	nevirapine		4463	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Viramune_PI.pdf	2008_-_Jun_PI_-_Viramune_PI
Velcade	bortezomib		93860	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Velcade_PI.pdf	2008_-_Jun_PI_-_Velcade_PI
Mobic	meloxicam		4052	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Mobic_PI.pdf	2008_-_Jun_PI_-_Mobic_PI
Clozaril	clozapine		2818	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Clozaril_PI.pdf	2008_-_Jun_PI_-_Clozaril_PI
Baraclude	entecavir		153941	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Baraclude_PI.pdf	2008_-_Jun_PI_-_Baraclude_PI
Avodart	dutasteride		152945	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Avodart_PI.pdf	2008_-_Jun_PI_-_Avodart_PI
Aptivus	tipranavir		65027	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Aptivus_PI.pdf	2008_-_Jun_PI_-_Aptivus_PI
Antara	fenofibrate		3339	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/Antara_PI.pdf	2008_-_Jun_PI_-_Antara_PI
Sular	nisoldipine		4499	http://www.fda.gov/medwatch/SAFETY/2008/Jan_PI/Sular_PI.pdf	2008_-_Jan_PI_-_Sular_PI
Lunesta	eszopiclone		5735	http://www.fda.gov/medwatch/SAFETY/2008/Jan_PI/Lunesta_PI.pdf	2008_-_Jan_PI_-_Lunesta_PI
Flumadine	rimantadine		5071	http://www.fda.gov/medwatch/SAFETY/2008/Jan_PI/Flumadine_PI.pdf	2008_-_Jan_PI_-_Flumadine_PI
Cialis	tadalafil		110635	http://www.fda.gov/medwatch/SAFETY/2008/Jan_PI/Cialis_PI.pdf	2008_-_Jan_PI_-_Cialis_PI
Chantix	varenicline		170361	http://www.fda.gov/medwatch/SAFETY/2008/Jan_PI/Chantix_PI.pdf	2008_-_Jan_PI_-_Chantix_PI
Celebrex	celecoxib		2662	http://www.fda.gov/medwatch/SAFETY/2008/Jan_PI/Celebrex_PI.pdf	2008_-_Jan_PI_-_Celebrex_PI
Zetia	ezetimibe		150311	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Zetia_PI.pdf	2008_-_Feb_PI_-_Zetia_PI
Sensipar	cinacalcet		156419	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Sensipar_PI.pdf	2008_-_Feb_PI_-_Sensipar_PI
Restoril	temazepam		5391	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Restoril_PI.pdf	2008_-_Feb_PI_-_Restoril_PI
Lincocin	lincomycin		3928	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Lincocin_PI.pdf	2008_-_Feb_PI_-_Lincocin_PI
Letairis	ambrisentan		197712	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Letairis_PI.pdf	2008_-_Feb_PI_-_Letairis_PI
Duragesic	fentanyl		3345	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Duragesic_PI.pdf	2008_-_Feb_PI_-_Duragesic_PI
Abilify	aripiprazole		60795	http://www.fda.gov/medwatch/SAFETY/2008/Feb_PI/Abilify_PI.pdf	2008_-_Feb_PI_-_Abilify_PI
Zerit	stavudine		5155	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Zerit_PI.pdf	2008_-_Apr_PI_-_Zerit_PI
Tenormin	atenolol		2249	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Tenormin_PI.pdf	2008_-_Apr_PI_-_Tenormin_PI
Prevacid	lansoprazole		3883	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Prevacid_PI.pdf	2008_-_Apr_PI_-_Prevacid_PI
Oxacillin	oxacillin		4607	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Oxacillin_PI.pdf	2008_-_Apr_PI_-_Oxacillin_PI
Navane	thiothixene		5454	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Navane_PI.pdf	2008_-_Apr_PI_-_Navane_PI
Levaquin	levofloxacin		4583	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Levaquin_PI.pdf	2008_-_Apr_PI_-_Levaquin_PI
Enablex	darifenacin		72054	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Enablex_PI.pdf	2008_-_Apr_PI_-_Enablex_PI
Emtriva	emtricitabine		60877	http://www.fda.gov/medwatch/SAFETY/2008/Apr_PI/Emtriva_PI.pdf	2008_-_Apr_PI_-_Emtriva_PI
Zocor	simvastatin		54454	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Zocor_PI.pdf	2007_-_Nov_PI_-_Zocor_PI
Sprycel	dasatinib		3062316	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Sprycel_PI.pdf	2007_-_Nov_PI_-_Sprycel_PI
Pepcid	famotidine		3325	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Pepcid_Tab_OralSusp_PI.pdf	2007_-_Nov_PI_-_Pepcid_Tab_OralSusp_PI
Pepcid	famotidine		3325	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Pepcid_Inj_PI.pdf	2007_-_Nov_PI_-_Pepcid_Inj_PI
Omnaris	ciclesonide		444033	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Omnaris_PI.pdf	2007_-_Nov_PI_-_Omnaris_PI
Nexavar	sorafenib		216239	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Nexavar_PI.pdf	2007_-_Nov_PI_-_Nexavar_PI
Levaquin	levofloxacin		4583	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Levaquin_PI.pdf	2007_-_Nov_PI_-_Levaquin_PI
Emend	aprepitant		151165	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Emend_PI.pdf	2007_-_Nov_PI_-_Emend_PI
Diovan	valsartan		5650	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Diovan_PI.pdf	2007_-_Nov_PI_-_Diovan_PI
Chantix	varenicline		170361	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Chantix_PI.pdf	2007_-_Nov_PI_-_Chantix_PI
Arava	leflunomide		3899	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Arava_PI.pdf	2007_-_Nov_PI_-_Arava_PI
Abilify	aripiprazole		60795	http://www.fda.gov/medwatch/SAFETY/2007/Nov_PI/Abilify_PI.pdf	2007_-_Nov_PI_-_Abilify_PI
Tygacil	tigecycline		5282044	http://www.fda.gov/medwatch/SAFETY/2007/May_PI/Tygacil_PI.pdf	2007_-_May_PI_-_Tygacil_PI
Tindamax	tinidazole		5479	http://www.fda.gov/medwatch/SAFETY/2007/May_PI/Tindamax _PI.pdf	2007_-_May_PI_-_Tindamax _PI
Rapamune	sirolimus		5040	http://www.fda.gov/medwatch/SAFETY/2007/May_PI/Rapamune_PI.pdf	2007_-_May_PI_-_Rapamune_PI
Levaquin	levofloxacin		4583	http://www.fda.gov/medwatch/SAFETY/2007/May_PI/Levaquin_PI.pdf	2007_-_May_PI_-_Levaquin_PI
Haldol	haloperidol		3559	http://www.fda.gov/medwatch/SAFETY/2007/May_PI/Haldol Inj_PI.pdf	2007_-_May_PI_-_Haldol Inj_PI
Aptivus	tipranvir		65027	http://www.fda.gov/medwatch/SAFETY/2007/May_PI/Aptivus_PI.pdf	2007_-_May_PI_-_Aptivus_PI
Noroxin	norfloxacin		4539	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Noroxin_PI.pdf	2007_-_Mar_PI_-_Noroxin_PI
Nexavar	sorafenib		216239	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Nexavar_PI.pdf	2007_-_Mar_PI_-_Nexavar_PI
Keppra	levetiracetam		59708	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Keppra_PI.pdf	2007_-_Mar_PI_-_Keppra_PI
Dolobid	diflunisal		3059	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Dolobid_PI.pdf	2007_-_Mar_PI_-_Dolobid_PI
Carnitor	levocarnitine		85	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Carnitor_PI.pdf	2007_-_Mar_PI_-_Carnitor_PI
Baraclude	entecavir		153941	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Baraclude_PI.pdf	2007_-_Mar_PI_-_Baraclude_PI
Aldara	imiquimod		57469	http://www.fda.gov/medwatch/SAFETY/2007/Mar_PI/Aldara_PI.pdf	2007_-_Mar_PI_-_Aldara_PI
Tracleer	bosentan		104865	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Tracleer_PI.pdf	2007_-_Jun_PI_-_Tracleer_PI
Prevacid	lansoprazole		3883	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Prevacid_PI.pdf	2007_-_Jun_PI_-_Prevacid_PI
Pentasa	mesalamine		4075	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Pentasa_PI.pdf	2007_-_Jun_PI_-_Pentasa_PI
Omnicef	cefdinir		6398970	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Omnicef_PI.pdf	2007_-_Jun_PI_-_Omnicef_PI
Lyrica	pregabalin		125889	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Lyrica_PI.pdf	2007_-_Jun_PI_-_Lyrica_PI
Levaquin	levofloxacin		4583	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Levaquin_PI.pdf	2007_-_Jun_PI_-_Levaquin_PI
Celebrex	celecoxib		2662	http://www.fda.gov/medwatch/SAFETY/2007/Jun_PI/Celebrex_PI_MG.pdf	2007_-_Jun_PI_-_Celebrex_PI_MG
Xifaxan	rifaximin		6436173	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Xifaxan_PI.pdf	2007_-_Jan_PI_-_Xifaxan_PI
Xenical	orlistat		4599	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Xenical_PI.pdf	2007_-_Jan_PI_-_Xenical_PI
Tasmar	tolcapone		4659569	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Tasmar_PI.pdf	2007_-_Jan_PI_-_Tasmar_PI
Sustiva	efavirenz		3203	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Sustiva_PI.pdf	2007_-_Jan_PI_-_Sustiva_PI
Rapamune	sirolimus		5040	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Rapamune_PI.pdf	2007_-_Jan_PI_-_Rapamune_PI
Progesterone Injection			4920	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Progesterone_PI.pdf	2007_-_Jan_PI_-_Progesterone_PI
Mobic	meloxicam		4052	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Mobic_PI.pdf	2007_-_Jan_PI_-_Mobic_PI
Indocin	indomethacin		3715	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Indocin_Oral_PI.pdf	2007_-_Jan_PI_-_Indocin_Oral_PI
Eloxatin	oxaliplatin		4609	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Eloxatin_PI.pdf	2007_-_Jan_PI_-_Eloxatin_PI
Cialis	tadalafil		110635	http://www.fda.gov/medwatch/SAFETY/2007/Jan_PI/Cialis_PI.pdf	2007_-_Jan_PI_-_Cialis_PI
Tracleer	bosentan		104865	http://www.fda.gov/medwatch/SAFETY/2007/Feb_PI/Tracleer_PI.pdf	2007_-_Feb_PI_-_Tracleer_PI
Micardis	telmisartan		65999	http://www.fda.gov/medwatch/SAFETY/2007/Feb_PI/Micardis_PI.pdf	2007_-_Feb_PI_-_Micardis_PI
Ketek	telithromycin		3002190	http://www.fda.gov/medwatch/SAFETY/2007/Feb_PI/Ketek_PI.pdf	2007_-_Feb_PI_-_Ketek_PI
Diprivan	propofol		4943	http://www.fda.gov/medwatch/SAFETY/2007/Feb_PI/Diprivan_PI.pdf	2007_-_Feb_PI_-_Diprivan_PI
Baraclude	entecavir		153941	http://www.fda.gov/medwatch/SAFETY/2007/Feb_PI/Baraclude_PI.pdf	2007_-_Feb_PI_-_Baraclude_PI
Zyvox	linezolid		3929	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Zyvox_PI.pdf	2007_-_Apr_PI_-_Zyvox_PI
Zerit	stavudine		5155	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Zerit_PI.pdf	2007_-_Apr_PI_-_Zerit_PI
Viramune	nevirapine		4463	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Viramune_PI.pdf	2007_-_Apr_PI_-_Viramune_PI
Tarceva	erlotinib		176870	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Tarceva_PI.pdf	2007_-_Apr_PI_-_Tarceva_PI
Prilosec	omeprazole		4594	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Prilosec_PI.pdf	2007_-_Apr_PI_-_Prilosec_PI
Mevacor	lovastatin		3962	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Mevacor_PI.pdf	2007_-_Apr_PI_-_Mevacor_PI
Isoniazid Tablets			3767	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Isoniazid_PI.pdf	2007_-_Apr_PI_-_Isoniazid_PI
Exjade	deferasirox		5493381	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Exjade_PI.pdf	2007_-_Apr_PI_-_Exjade_PI
Carafate	sucralfate		6398525	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Carafate_Tabs_PI.pdf	2007_-_Apr_PI_-_Carafate_Tabs_PI
Carafate	sucralfate		6398525	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Carafate_Susp_PI.pdf	2007_-_Apr_PI_-_Carafate_Susp_PI
Ativan	lorazepam		3958	http://www.fda.gov/medwatch/SAFETY/2007/Apr_PI/Ativan_PI.pdf	2007_-_Apr_PI_-_Ativan_PI
Taxotere	docetaxel		3143	http://www.fda.gov/medwatch/SAFETY/2006/Oct_PIs/Taxotere_PI.pdf	2006_-_Oct_PIs_-_Taxotere_PI
Risperdal	risperidone		5073	http://www.fda.gov/medwatch/SAFETY/2006/Oct_PIs/RisperdalTabs_PI.pdf	2006_-_Oct_PIs_-_RisperdalTabs_PI
Rapamune	sirolimus		5040	http://www.fda.gov/medwatch/SAFETY/2006/Oct_PIs/Rapamune_PI.pdf	2006_-_Oct_PIs_-_Rapamune_PI
Prinivil	lisinopril		3937	http://www.fda.gov/medwatch/SAFETY/2006/Oct_PIs/Prinivil_PI.pdf	2006_-_Oct_PIs_-_Prinivil_PI
Cialis	tadalafil		110635	http://www.fda.gov/medwatch/SAFETY/2006/Oct_PIs/Cialis_PI.pdf	2006_-_Oct_PIs_-_Cialis_PI
Abilify	aripiprazole		60795	http://www.fda.gov/medwatch/SAFETY/2006/Oct_PIs/AbilifyTabs_PI.pdf	2006_-_Oct_PIs_-_AbilifyTabs_PI
Zetia	ezetimibe		150311	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Zetia_PI.pdf	2006_-_May_PIs_-_Zetia_PI
Velcade	bortezomib		93860	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Velcade_PI.pdf	2006_-_May_PIs_-_Velcade_PI
Thalomid	thalidomide		5426	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Thalomid_PI.pdf	2006_-_May_PIs_-_Thalomid_PI
Retrovir	zidovudine		5726	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Retrovir_PI.pdf	2006_-_May_PIs_-_Retrovir_PI
Noroxin	norfloxacin		4539	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Noroxin_PI.pdf	2006_-_May_PIs_-_Noroxin_PI
Neurontin	gabapentin		3446	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Neurontin_PI.pdf	2006_-_May_PIs_-_Neurontin_PI
Cesamet	nabilone		39860	http://www.fda.gov/medwatch/SAFETY/2006/May_PIs/Cesamet_PI.pdf	2006_-_May_PIs_-_Cesamet_PI
Zetia	ezetimibe		150311	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Zetia_PI.pdf	2006_-_Mar PIs_-_Zetia_PI
Vanos	fluocinonide		3382	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Vanos_PI.pdf	2006_-_Mar PIs_-_Vanos_PI
Temodar	temozolomide		5394	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Temodar_PI.pdf	2006_-_Mar PIs_-_Temodar_PI
Taxotere	docetaxel		3143	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Taxotere_PI.pdf	2006_-_Mar PIs_-_Taxotere_PI
Sustiva	efavirenz		3203	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Sustiva_PI.pdf	2006_-_Mar PIs_-_Sustiva_PI
Prograf	tacrolimus		5372	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Prograf_PI.pdf	2006_-_Mar PIs_-_Prograf_PI
Lamictal	lamotrigine		3878	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Lamictal_PI.pdf	2006_-_Mar PIs_-_Lamictal_PI
Ethyol	amifostine		2141	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Ethyol_PI.pdf	2006_-_Mar PIs_-_Ethyol_PI
Cialis	tadalafil		110635	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Cialis_PI.pdf	2006_-_Mar PIs_-_Cialis_PI
Avapro	irbesartan		3749	http://www.fda.gov/medwatch/SAFETY/2006/Mar PIs/Avapro_PI.pdf	2006_-_Mar PIs_-_Avapro_PI
Zetia	ezetimibe		150311	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Zetia_PI.pdf	2006_-_Jan_PI_-_Zetia_PI
Stromectol	ivermectin		6435110	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Stromectol_PI.pdf	2006_-_Jan_PI_-_Stromectol_PI
Protopic	tacrolimus		5372	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Protopic_PI.pdf	2006_-_Jan_PI_-_Protopic_PI
Proloprim	trimethoprim		5578	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Proloprim_PI.pdf	2006_-_Jan_PI_-_Proloprim_PI
Prilosec	omeprazole		4594	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Prilosec_PI.pdf	2006_-_Jan_PI_-_Prilosec_PI
Nimotop	nimodipine		4497	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Nimotop_PI.pdf	2006_-_Jan_PI_-_Nimotop_PI
Motrin	ibuprofen		3672	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/MotrinSusp_PI.pdf	2006_-_Jan_PI_-_MotrinSusp_PI
Levaquin	levofloxacin		4583	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Levaquin_PI.pdf	2006_-_Jan_PI_-_Levaquin_PI
Elidel	pimecrolimus		6447131	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Elidel_PI.pdf	2006_-_Jan_PI_-_Elidel_PI
Carbatrol	carbamazepine		2554	http://www.fda.gov/medwatch/SAFETY/2006/Jan_PI/Carbatrol_PI.pdf	2006_-_Jan_PI_-_Carbatrol_PI
Tasmar	tolcapone		4659569	http://www.fda.gov/medwatch/SAFETY/2006/Feb_PI/Tasmar_PI.pdf	2006_-_Feb_PI_-_Tasmar_PI
Lasix	furosemide		3440	http://www.fda.gov/medwatch/SAFETY/2006/Feb_PI/Lasix_PI.pdf	2006_-_Feb_PI_-_Lasix_PI
Famvir	famciclovir		3324	http://www.fda.gov/medwatch/SAFETY/2006/Feb_PI/Famvir_PI.pdf	2006_-_Feb_PI_-_Famvir_PI
Acetadote	acetylcysteine		581	http://www.fda.gov/medwatch/SAFETY/2006/Feb_PI/Acetadote_PI.pdf	2006_-_Feb_PI_-_Acetadote_PI
Abilify	aripiprazole		60795	http://www.fda.gov/medwatch/SAFETY/2006/Feb_PI/Abilify_PI.pdf	2006_-_Feb_PI_-_Abilify_PI
Prograf	tacrolimus		5372	http://www.fda.gov/medwatch/SAFETY/2006/Apr_PIs/Prograf_PI.pdf	2006_-_Apr_PIs_-_Prograf_PI
Prevacid	lansoprazole		3883	http://www.fda.gov/medwatch/SAFETY/2006/Apr_PIs/Prevacid_PI.pdf	2006_-_Apr_PIs_-_Prevacid_PI
Catapres-TTS	clonidine		2803	http://www.fda.gov/medwatch/SAFETY/2006/Apr_PIs/Catapress_PI.pdf	2006_-_Apr_PIs_-_Catapress_PI
Avapro	irbesartan		3749	http://www.fda.gov/medwatch/SAFETY/2006/Apr_PIs/Avapro_PI.pdf	2006_-_Apr_PIs_-_Avapro_PI
Zemplar	paricalcitol		5281104	http://www.fda.gov/medwatch/SAFETY/2005/Sep_PI/Zemplar_PI.pdf	2005_-_Sep_PI_-_Zemplar_PI
Xenical	orlistat		4599	http://www.fda.gov/medwatch/SAFETY/2005/Sep_PI/Xenical_PI.pdf	2005_-_Sep_PI_-_Xenical_PI
Micardis	telmisartan		65999	http://www.fda.gov/medwatch/SAFETY/2005/Sep_PI/Micardis_PI.pdf	2005_-_Sep_PI_-_Micardis_PI
Emtriva	emtricitabine		60877	http://www.fda.gov/medwatch/SAFETY/2005/Sep_PI/Emitriva_PI.pdf	2005_-_Sep_PI_-_Emitriva_PI
Arimidex	anastrozole		2187	http://www.fda.gov/medwatch/SAFETY/2005/Sep_PI/Arimidex_PI.pdf	2005_-_Sep_PI_-_Arimidex_PI
Trileptal	oxcarbazepine		34312	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Trileptal_PI.pdf	2005_-_Oct_PI_-_Trileptal_PI
Rapamune	sirolimus		5040	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Rapamune_PI.pdf	2005_-_Oct_PI_-_Rapamune_PI
Prinzide	lisinopril-hydrochlorothiazide		3937	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Prinzide_PI.pdf	2005_-_Oct_PI_-_Prinzide_PI
Prinivil	lisinopril		3937	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Prinivil_PI.pdf	2005_-_Oct_PI_-_Prinivil_PI
Emend	aprepitant		151165	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Emend_PI.pdf	2005_-_Oct_PI_-_Emend_PI
Efudex	fluorouracil		3385	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Efudex_PI.pdf	2005_-_Oct_PI_-_Efudex_PI
Arava	leflunomide		3899	http://www.fda.gov/medwatch/SAFETY/2005/Oct_PI/Arava_PI.pdf	2005_-_Oct_PI_-_Arava_PI
Zetia	ezetimibe		150311	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Zetia_PI.pdf	2005_-_Mar_PI_-_Zetia_PI
Velcade	bortezomib		93860	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Velcade_PI.pdf	2005_-_Mar_PI_-_Velcade_PI
Trileptal	oxcarbazepine		34312	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Trileptal_PI.pdf	2005_-_Mar_PI_-_Trileptal_PI
Temodar	temozolomide		5394	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Temodar_PI.pdf	2005_-_Mar_PI_-_Temodar_PI
Rapamune	sirolimus		5040	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Rapamune_PI.pdf	2005_-_Mar_PI_-_Rapamune_PI
Prilosec	omeprazole		4594	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Prilosec_PI.pdf	2005_-_Mar_PI_-_Prilosec_PI
Indocin	Indomethacin		3715	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Indocin_PI.pdf	2005_-_Mar_PI_-_Indocin_PI
Cialis	tadalafil		110635	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Cialis_PI.pdf	2005_-_Mar_PI_-_Cialis_PI
Abilify	aripiprazole		60795	http://www.fda.gov/medwatch/SAFETY/2005/Mar_PI/Abilify_PI.pdf	2005_-_Mar_PI_-_Abilify_PI
Zyvox	linezolid		3929	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Zyvox_PI.pdf	2005_-_MAY_PI_-_Zyvox_PI
Zocor	simvastatin		54454	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Zocor_PI.pdf	2005_-_MAY_PI_-_Zocor_PI
Zestril	lisinopril		3937	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Zestril_PI.pdf	2005_-_MAY_PI_-_Zestril_PI
Leukeran	chlorambucil		2708	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Leukeran_PI.pdf	2005_-_MAY_PI_-_Leukeran_PI
DynaCirc	isradipine		3784	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/DynaCirc_PI.pdf	2005_-_MAY_PI_-_DynaCirc_PI
Clozaril	clozapine		2818	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Clozaril_PI.pdf	2005_-_MAY_PI_-_Clozaril_PI
Cipro	ciprofloxacin		2764	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Cipro_IV_PI.pdf	2005_-_MAY_PI_-_Cipro_IV_PI
Casodex	bicalutamide		2375	http://www.fda.gov/medwatch/SAFETY/2005/MAY_PI/Casodex_PI.pdf	2005_-_MAY_PI_-_Casodex_PI
Xeloda	capecitabine		60953	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Xeloda_PI.pdf	2005_-_Jun_PI_-_Xeloda_PI
Ultane	sevoflurane		5206	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Ultane_PI.pdf	2005_-_Jun_PI_-_Ultane_PI
Topamax	topiramate		5514	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Topamax_PI.pdf	2005_-_Jun_PI_-_Topamax_PI
Rapamune	sirolimus		5040	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Rapamune_PI.pdf	2005_-_Jun_PI_-_Rapamune_PI
Mevacor	lovastatin		3962	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Mevacor_PI.pdf	2005_-_Jun_PI_-_Mevacor_PI
Keppra	levetiracetam		59708	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Keppra_PI.pdf	2005_-_Jun_PI_-_Keppra_PI
Emtriva	emtricitabine		60877	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Emtriva_PI.pdf	2005_-_Jun_PI_-_Emtriva_PI
Emend	aprepitant		151165	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Emend_PI.pdf	2005_-_Jun_PI_-_Emend_PI
Clozaril	clozapine		2818	http://www.fda.gov/medwatch/SAFETY/2005/Jun_PI/Clozaril_PI.pdf	2005_-_Jun_PI_-_Clozaril_PI
